table,_start,_stop,_time,_measurement,device,location,count,entered,exited
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T08:54:15.349738368Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T08:55:15.561886468Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T08:56:15.61461705Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T08:57:15.67785927Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T08:58:15.715926378Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T08:59:15.795795711Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:00:16.004344939Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:01:16.220840713Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:02:16.430835334Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:03:16.486988503Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:04:16.547738741Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:05:16.595618326Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:06:16.636430048Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:07:59.78646155Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:08:59.995920945Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:10:00.043017122Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:11:00.1140595Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:12:00.326906932Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:13:00.367526589Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:14:00.443326619Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:15:00.493024096Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:16:00.56239663Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:17:00.60304286Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:18:00.64799735Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:19:00.884015021Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:20:01.098849074Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:21:01.310257435Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:22:01.525326776Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:23:01.737901158Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:24:01.948158467Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:25:02.165601728Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:26:02.203792124Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:27:02.276200069Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:28:02.486046076Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:29:02.698090168Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:30:02.822697802Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:31:02.868103052Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:32:02.926554757Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:33:03.137094167Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:34:03.348993155Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:35:03.561129285Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:36:03.61137423Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:37:03.678869485Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:38:03.729329059Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:39:03.802619023Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:40:03.844394953Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:41:03.917791132Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:42:03.961292173Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:43:04.0161757Z,people_counter,esp32_deur_sensor,wachtzaal,2,2,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:44:04.243621586Z,people_counter,esp32_deur_sensor,wachtzaal,2,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:45:04.28739834Z,people_counter,esp32_deur_sensor,wachtzaal,2,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:46:04.328662816Z,people_counter,esp32_deur_sensor,wachtzaal,2,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:47:04.573151744Z,people_counter,esp32_deur_sensor,wachtzaal,2,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:48:04.781963891Z,people_counter,esp32_deur_sensor,wachtzaal,2,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:49:04.996067913Z,people_counter,esp32_deur_sensor,wachtzaal,2,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:50:05.207393632Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,4
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:51:05.261397122Z,people_counter,esp32_deur_sensor,wachtzaal,1,1,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:52:05.332537473Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:53:05.3762917Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:54:05.445027394Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:55:05.48949363Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:56:05.535669312Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:57:05.776757381Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:58:05.984907896Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T09:59:06.202132172Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:00:06.412924757Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:01:06.622080977Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:02:06.837203469Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:03:06.881755889Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:04:06.952733832Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:05:07.162084712Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:06:07.374564673Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:07:07.585843654Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:08:07.800202794Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:09:08.010945229Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:10:08.22311168Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:11:08.272005417Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:12:08.343826582Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:13:22.786942647Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:14:22.997058315Z,people_counter,esp32_deur_sensor,wachtzaal,1,1,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:15:33.653881291Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:16:39.802746131Z,people_counter,esp32_deur_sensor,wachtzaal,0,1,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:17:39.844744378Z,people_counter,esp32_deur_sensor,wachtzaal,1,1,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:18:39.925305593Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:19:39.97175698Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:20:40.040254882Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:21:40.100716449Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:22:40.358708387Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:23:40.405911468Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:24:40.483762781Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:25:40.522342246Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:26:40.594445929Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:27:40.80639114Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:28:41.017180984Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:29:41.229377353Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:30:41.445972682Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:31:41.655173421Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:32:41.865142718Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:33:41.97978Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:34:42.190133575Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:35:42.398543296Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:36:42.611201923Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:37:42.825605784Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:38:43.035674396Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:39:43.247915097Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:40:43.462784632Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:41:43.506784723Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:42:43.555131288Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:43:43.791741244Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:44:43.840082914Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:45:43.906655703Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:46:43.945254929Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:47:44.026858647Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:48:44.2390674Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:49:44.452716007Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:50:44.660202274Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:51:44.869607262Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:52:45.084694448Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:53:45.127885699Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:54:45.198949242Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:55:45.239043644Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:56:45.316394261Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:57:45.530214699Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:58:45.639843804Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T10:59:45.847464449Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:00:46.065537162Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:01:46.27843842Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:03:48.845278699Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:04:49.058080565Z,people_counter,esp32_deur_sensor,wachtzaal,1,1,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:05:49.269305829Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:06:49.480569284Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:07:49.695738995Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:08:49.904477042Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:09:49.957126268Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:10:50.022916645Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:11:50.234225072Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:12:50.444813847Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:13:50.494776174Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:14:50.566815332Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:15:50.77387235Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:16:50.986953011Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:17:51.046054727Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:18:51.1108788Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:19:51.316355278Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:20:51.526163911Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:21:51.738586325Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:22:51.790049231Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:23:51.841334318Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:24:52.067278649Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:25:52.27929928Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:26:52.343411876Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:27:52.397922128Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:28:52.608412151Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:29:52.820241033Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:30:53.032692825Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:31:53.093459592Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:32:53.142718765Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:33:53.359533031Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:34:53.575864877Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:35:53.785566625Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:36:53.99877114Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:37:54.212728238Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:38:54.422682388Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:39:54.63507813Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:40:54.846583845Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:41:55.058889376Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:42:55.271437441Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:43:55.343344226Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:44:55.596306617Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:45:55.805036309Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:46:56.017265324Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:47:56.230097626Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,3
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T11:49:49.690007332Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-10T12:04:04.377910969Z,people_counter,esp32_deur_sensor,wachtzaal,1,1,0
